transaction_id,card_id,timestamp,amount,latitude,longitude,merchant_country,merchant_category,time_diff,distance_km,speed_kmh,is_high_risk_country,is_crypto_or_casino,is_fraud
TX_005948,1001,2026-08-17 11:02:43,165.47,46.22507086850893,-73.25640012510041,CA,travel,38381.0,125.77227693384883,11.796988013909377,0,0,0
TX_009843,1001,2026-08-17 13:19:03,64.01,45.099098949585375,-73.15941590252046,CA,crypto,8180.0,125.42898317068398,55.201019488320576,0,1,0
TX_004349,1001,2026-08-23 07:15:59,35.1,44.91458603510882,-72.97910923665977,CA,grocery,496616.0,24.937508734436214,0.18077353819444072,0,0,0
TX_002667,1001,2026-08-24 19:33:52,46.5,45.50466524904892,-73.67065053841117,CA,retail,130673.0,85.08763129169043,2.34413744729275,0,0,0
TX_002498,1001,2026-08-27 10:31:59,115.99,44.69551264798452,-73.61263684929506,KY,grocery,226687.0,90.0888047746798,1.4306938518258536,1,0,0
TX_002982,1001,2026-08-27 22:55:25,6.58,45.1411586416437,-73.64930145897733,FR,casino,44606.0,49.63759471935172,4.006083060343141,0,1,0
TX_004590,1001,2026-08-28 01:11:39,5.2,45.42224969099906,-73.45457818729288,CA,retail,8174.0,34.77116550664197,15.313946149242854,0,0,0
TX_007389,1001,2026-08-28 20:30:06,172.04,45.75076859513983,-73.30861771107975,CA,retail,69507.0,38.25472526159946,1.9813401663394774,0,0,0
TX_009410,1001,2026-08-30 19:50:46,117.86,45.09956384163606,-73.80967742774845,CA,grocery,170440.0,82.29395698791356,1.7381966977029384,0,0,0
TX_002914,1002,2026-08-01 05:49:06,53.88,45.446129337402425,-73.3382934294276,RU,retail,999999.0,0.0,0.0,1,0,0
TX_006170,1002,2026-08-01 10:01:20,30.17,46.155604664679025,-73.08694961064947,CA,retail,15134.0,81.26040662845584,19.32981788439547,0,0,0
TX_002558,1002,2026-08-03 11:38:29,8.83,45.498259533499734,-75.66037375203484,CA,crypto,178629.0,212.3609332459793,4.2798166013666625,0,1,0
TX_006438,1002,2026-08-03 19:27:01,2.17,45.14441427057879,-72.98097152717257,CA,retail,28112.0,213.13978539584548,27.2945086591151,0,0,0
TX_009091,1002,2026-08-03 23:52:30,48.49,45.494952094156574,-73.6008689440657,US,retail,15929.0,62.196224654762304,14.056526383146732,0,0,0
TX_002154,1002,2026-08-07 07:18:39,18.8,45.14777940712238,-73.36146851653183,CA,grocery,285969.0,42.9021283651302,0.5400853313277618,0,0,0
TX_006674,1002,2026-08-08 21:44:05,33.13,44.786970149837465,-73.39454587757903,CA,grocery,138326.0,40.20446160844902,1.0463402526670076,0,0,0
TX_001220,1002,2026-08-10 04:07:05,26.77,45.18070951322726,-73.96782354137083,CA,crypto,109380.0,62.84665534385645,2.068458212085237,0,1,0
TX_003658,1002,2026-08-10 06:10:38,4.05,45.36360810661942,-73.63863786397407,US,grocery,7413.0,32.82012327621344,15.93854630977585,0,0,0
TX_002071,1002,2026-08-11 03:13:04,27.13,46.16336496317201,-73.50965491150828,CA,casino,75746.0,89.48995875357302,4.253212730875068,0,1,0
TX_005410,1002,2026-08-13 12:51:28,7.74,45.56182041716198,-74.41680682164134,CA,travel,207504.0,96.99558178459205,1.6827824737090917,0,0,0
TX_009474,1002,2026-08-13 19:56:37,21.96,45.83278722148628,-74.33793306228225,CA,retail,25509.0,30.746516344788134,4.339153194607287,0,0,0
TX_003680,1002,2026-08-15 16:20:58,33.86,45.922438259733354,-73.26855685045903,US,retail,159861.0,83.38120207999049,1.8777083058905284,0,0,0
TX_003181,1002,2026-08-16 14:34:43,58.17,45.509995959682215,-73.76085099544609,CA,retail,80025.0,59.699740551721774,2.685649059496387,0,0,0
TX_005671,1002,2026-08-19 23:37:28,4.93,45.85997357636723,-73.34484641463395,CA,retail,291765.0,50.58381562802736,0.6241383862385772,0,0,0
TX_007647,1002,2026-08-19 23:53:38,15.51,45.68723366583477,-73.45723459813574,US,retail,970.0,21.093089838819335,78.28363239149444,0,0,0
TX_005774,1002,2026-08-22 03:19:30,21.1,46.2609742782223,-73.44859179756112,US,travel,185152.0,63.80054129657134,1.2405048212693182,0,0,0
TX_003758,1002,2026-08-24 12:08:08,96.24,45.43065987385544,-73.19006374113147,CA,retail,204518.0,94.47325826513105,1.6629525506531053,0,0,0
TX_005198,1002,2026-08-25 09:22:36,30.4,45.4483554741683,-74.42718110854037,CA,retail,76468.0,96.54053839767178,4.544985330224649,0,0,0
TX_000450,1003,2026-08-06 03:34:14,156.12,45.47588627398917,-73.49166284308845,CA,grocery,999999.0,0.0,0.0,0,0,0
TX_000678,1003,2026-08-07 23:05:13,79.35,45.16109404916447,-73.57461017136949,CA,retail,156659.0,35.59905095737819,0.8180607781650686,0,0,0
TX_005639,1003,2026-08-09 00:06:12,61.25,45.55277931547487,-73.49878371217461,US,retail,90059.0,43.95454166275991,1.7570298358402343,0,0,0
TX_004244,1003,2026-08-09 18:33:13,34.55,45.77727798762911,-74.03873977943658,CA,retail,66421.0,48.823425579082944,2.646216288292838,0,0,0
TX_002619,1003,2026-08-10 06:08:37,18.21,45.47455314123905,-74.01573520350185,CA,grocery,41724.0,33.70896797770138,2.9084528022175475,0,0,0
TX_001314,1003,2026-08-12 11:36:46,6.7,45.460034262562296,-73.9260482721694,CA,retail,192489.0,7.1779488536487115,0.13424463669682613,0,0,0
TX_001290,1003,2026-08-13 10:54:08,10.07,45.34375949757531,-74.51773405260502,US,crypto,83842.0,47.96991138172104,2.0597275944538027,0,1,0
TX_009816,1003,2026-08-15 03:01:42,2.96,45.055112699558244,-74.05691675233783,CA,retail,144454.0,48.3094192763217,1.2039397274894301,0,0,0
TX_005323,1003,2026-08-15 05:34:37,62.06,44.61783956769731,-73.92473115698692,CA,retail,9175.0,49.72713762716447,19.51146544499096,0,0,0
TX_002019,1003,2026-08-15 15:06:48,21.71,44.957662163642816,-74.30622191306578,PA,travel,34331.0,48.31354087548025,5.06623014627389,1,0,0
TX_002353,1003,2026-08-18 13:50:42,109.61,45.72277183960448,-74.41247446188251,CA,crypto,254634.0,85.48064295878659,1.2085201294863674,0,1,0
TX_001808,1003,2026-08-20 19:39:15,8.34,45.503566204645686,-73.43135578647758,CA,crypto,193713.0,80.10968005602498,1.4887738468852887,0,1,0
TX_007900,1003,2026-08-21 04:12:54,66.65,45.179611572216025,-73.79983171435671,US,retail,30819.0,46.11890055008422,5.38719757228668,0,0,0
TX_008343,1003,2026-08-21 11:56:11,2.79,45.663800697681864,-73.57878981955999,CA,travel,27797.0,56.53566784214151,7.321955758956341,0,0,0
TX_008861,1003,2026-08-23 12:06:31,13.79,45.05534684230729,-73.95008663136468,US,casino,173420.0,73.61396968026783,1.5281414534019384,0,1,0
TX_007600,1003,2026-08-27 00:39:13,21.65,45.90990619882856,-73.52450066286109,CA,retail,304362.0,100.64835152992038,1.1904707733150437,0,0,0
TX_006901,1003,2026-08-28 00:15:43,104.27,45.43049481992032,-74.17758459020655,FR,grocery,84990.0,73.5989272898238,3.1174978026046087,0,0,0
TX_003755,1003,2026-08-30 17:23:30,38.32,46.15455445160766,-73.91018124875993,CA,grocery,234467.0,83.13809953061559,1.2765001399353262,0,0,0
TX_003190,1004,2026-08-01 08:45:41,5.55,45.89722527772018,-72.55150256178467,CA,retail,999999.0,0.0,0.0,0,0,0
TX_003335,1004,2026-08-01 10:19:40,23.25,45.35557098722994,-73.45878803633273,CA,grocery,5639.0,92.76332473320582,59.22113300931743,0,0,0
TX_000992,1004,2026-08-01 19:30:46,5.14,45.67426965482703,-73.86608247206067,CA,grocery,33066.0,47.570303453178454,5.179129390656336,0,0,0
TX_005379,1004,2026-08-03 03:33:59,79.34,45.2014754299867,-73.86831156013162,CA,grocery,115393.0,52.5726068273063,1.6401461490584583,0,0,0
TX_000176,1004,2026-08-04 13:18:44,47.34,45.64527975474809,-73.55552316124435,CA,grocery,121485.0,55.056268087596436,1.6314982517623344,0,0,0
TX_007374,1004,2026-08-05 15:24:59,61.48,45.60643694892151,-73.43908954522895,FR,retail,93975.0,10.031657172259195,0.38429333141934663,0,0,0
TX_000570,1004,2026-08-07 06:29:57,9.02,44.84467557842195,-73.45693865545829,FR,travel,140698.0,84.71553294053406,2.1675924219670684,0,0,0
TX_007485,1004,2026-08-10 16:07:49,25.67,45.25976039964632,-74.11327811484072,CA,travel,293872.0,69.19939998507527,0.8477086620919005,0,0,0
TX_004000,1004,2026-08-13 05:00:53,28.27,46.29258185148074,-74.43398168154285,US,travel,219184.0,117.50661412711267,1.9299940271990912,0,0,0
TX_006599,1004,2026-08-14 03:04:23,17.1,46.41418268624274,-73.55465591928765,CA,casino,79410.0,68.82705563257703,3.12022919377002,0,1,0
TX_005875,1004,2026-08-15 05:25:33,38.99,45.31656221380878,-73.12868917023691,PA,grocery,94870.0,126.4273585748117,4.797496478015412,1,0,0
TX_002808,1004,2026-08-15 10:02:29,236.02,45.366855429347176,-73.50159194288976,CA,grocery,16616.0,29.67638240281539,6.4296447189537425,0,0,0
TX_001414,1004,2026-08-19 00:51:14,25.22,45.14609158327602,-74.42247163337962,CA,retail,312525.0,76.14569489290031,0.877128234907419,0,0,0
TX_001483,1004,2026-08-20 08:43:12,66.32,45.230351506297815,-73.17824113399469,CA,grocery,114718.0,97.95592071357304,3.073984157402177,0,0,0
TX_003130,1004,2026-08-21 19:08:49,115.14,45.350522374343676,-73.81678346139799,CA,grocery,123937.0,51.70755641725314,1.5019502093976076,0,0,0
TX_007845,1004,2026-08-23 05:59:14,28.48,45.332089854327286,-73.24132203884754,FR,grocery,125425.0,45.02287384215345,1.2922650654315522,0,0,0
TX_002134,1004,2026-08-23 08:30:41,20.55,45.733354335594306,-73.01447620662057,US,grocery,9087.0,47.989833146726234,19.012149150238194,0,0,0
TX_001159,1004,2026-08-26 04:44:00,127.93,44.99237310934867,-73.71681174941016,CA,travel,245599.0,98.99168504380442,1.4510240927597258,0,0,0
TX_004806,1004,2026-08-26 18:39:28,33.53,45.11415130310231,-72.78019499807905,CA,retail,50128.0,74.80984106801412,5.372554816566606,0,0,0
TX_000846,1004,2026-08-28 17:45:16,25.2,46.178054082348545,-74.02991115329742,PA,retail,169548.0,153.07256523263422,3.250178326122887,1,0,0
TX_004827,1004,2026-08-29 13:16:33,9.41,45.65065168316197,-73.81321819770291,KY,grocery,70277.0,60.99336233764844,3.1244376455388587,1,0,0
TX_009997,1004,2026-08-29 16:11:52,43.44,45.56888175322725,-73.88787061874753,US,grocery,10519.0,10.788490085918044,3.692229709031748,0,0,0
TX_007289,1004,2026-08-30 22:53:19,49.13,45.992758937673464,-73.65071069740742,FR,retail,110487.0,50.593977347495944,1.6485045159248182,0,0,0
TX_009008,1005,2026-08-03 11:05:36,34.94,45.62106416417804,-74.136035623337,KY,retail,999999.0,0.0,0.0,1,0,0
TX_007037,1005,2026-08-06 12:28:28,18.35,45.50112522283006,-73.45064778625408,CA,retail,264172.0,55.0006840455084,0.7495210036030702,0,0,0
TX_001309,1005,2026-08-07 00:09:53,77.56,44.52354008946272,-74.07107468552572,CA,retail,42085.0,119.14135480625342,10.191490490733333,0,0,0
TX_001271,1005,2026-08-08 00:41:57,39.21,45.30935418759639,-73.66685901791566,CA,retail,88324.0,92.99459358883249,3.7903688342896267,0,0,0
TX_007615,1005,2026-08-10 20:33:10,91.42,45.398719718755416,-74.06302024813753,CA,grocery,244273.0,32.51155784658656,0.4791426324141908,0,0,0
TX_000461,1005,2026-08-12 09:29:48,122.13,44.95497978714072,-73.6053111022783,CA,travel,132998.0,61.00589289957581,1.6513121583668398,0,0,0
TX_006232,1005,2026-08-12 11:57:57,112.06,45.44853953809359,-73.8913910669812,CA,retail,8889.0,59.28189904728542,24.008869003288055,0,0,0
TX_008621,1005,2026-08-12 12:13:46,5.77,45.45700531903026,-72.95401407924847,US,crypto,949.0,73.12376936612287,277.39259190520795,0,1,0
TX_009487,1005,2026-08-14 05:51:14,109.64,45.59615428515736,-73.824878851225,FR,travel,149848.0,69.58270639484994,1.6716789214501346,0,0,0
TX_008523,1005,2026-08-15 19:14:50,62.54,46.36583791631428,-73.78780826102305,CA,grocery,134616.0,85.63283232563391,2.2900561327946316,0,0,0
TX_001019,1005,2026-08-16 00:34:31,77.76,46.15546694015877,-73.37596600589391,FR,grocery,19181.0,39.36546387210738,7.3883358500384,0,0,0
TX_007603,1005,2026-08-18 20:31:48,142.53,45.25302954619878,-73.71159852724006,CA,casino,244637.0,103.67569329080408,1.5256584075462611,0,1,0
TX_006413,1005,2026-08-19 21:07:34,92.27,45.258167144420455,-73.7566729078237,US,retail,88546.0,3.5741540444234534,0.1453137867314665,0,0,0
TX_005926,1005,2026-08-20 14:19:02,22.55,45.658558427012665,-74.44903380180415,RU,grocery,61888.0,69.98701573268329,4.0711164787626,1,0,0
TX_007475,1005,2026-08-26 12:11:26,114.86,46.74203277893114,-73.77592320491384,CA,grocery,510744.0,131.1411081007953,0.9243534709421218,0,0,0
TX_007211,1005,2026-08-26 18:47:46,22.69,45.40947516332345,-73.65682925555464,CA,crypto,23780.0,148.4580927564393,22.474732292816714,0,1,0
TX_005412,1005,2026-08-30 15:28:47,9.64,45.48251403285283,-74.48452121628705,CA,retail,333661.0,65.07858719806873,0.7021585199140669,0,0,0
TX_003387,1006,2026-08-05 17:22:57,103.65,46.4535171352834,-74.44562529950137,KY,grocery,999999.0,0.0,0.0,1,0,0
TX_001219,1006,2026-08-07 00:49:57,64.88,45.99460195517215,-72.83855723638237,CA,retail,113220.0,133.74432104108513,4.252601622927985,0,0,0
TX_002247,1006,2026-08-08 18:50:36,24.62,45.801399205463106,-73.56282792864329,CA,retail,151239.0,60.02346248531169,1.4287615294145168,0,0,0
TX_006019,1006,2026-08-09 11:38:02,153.21,45.543948297128324,-73.08399653872102,US,retail,60446.0,46.9432304052487,2.7958116245722677,0,0,0
TX_003930,1006,2026-08-13 05:35:04,39.1,44.97852753262189,-74.17799235396468,CA,travel,323822.0,106.22629186527064,1.1809409203666654,0,0,0
TX_001742,1006,2026-08-13 14:31:40,63.33,45.83172047828541,-73.05503186419615,CA,retail,32196.0,129.17218946442432,14.443405456327728,0,0,0
TX_006351,1006,2026-08-14 07:29:47,12.16,45.02588283984257,-72.82732322439206,CA,grocery,61087.0,91.34987276576787,5.383461979746334,0,0,0
TX_006810,1006,2026-08-14 10:12:15,39.21,45.52512303619752,-73.18734185084082,RU,retail,9748.0,62.251533708490896,22.989897553402464,1,0,0
TX_005282,1006,2026-08-16 02:28:45,46.61,45.41985461844546,-74.20413881471717,CA,retail,144990.0,80.14421271384774,1.989924586315276,0,0,0
TX_008982,1006,2026-08-17 05:12:26,26.28,45.095934039350205,-73.60188360286986,US,retail,96221.0,59.32484916392109,2.219572203470302,0,0,0
TX_000836,1006,2026-08-17 05:57:44,48.16,44.08533376785016,-73.42254729508988,US,crypto,2718.0,113.26729070559652,150.02290159681658,0,1,0
TX_009002,1006,2026-08-18 14:19:56,294.39,45.49398364015751,-73.56309468660938,CA,grocery,116532.0,157.02683526365013,4.850998926896822,0,0,0
TX_004659,1006,2026-08-19 03:52:37,93.84,45.741079552962404,-73.88892706059417,CA,retail,48761.0,37.377903223223775,2.7595917147639626,0,0,0
TX_001979,1006,2026-08-19 09:36:44,53.25,45.25783250221355,-73.35240463711641,FR,retail,20647.0,68.08750913034524,11.871702081137348,0,0,0
TX_008321,1006,2026-08-20 09:01:52,96.98,45.26016454826128,-73.0281922359343,CA,retail,84308.0,25.377562308813374,1.0836364794767772,0,0,0
TX_008270,1006,2026-08-23 03:17:49,95.68,44.67561642328846,-74.22710153415207,KY,retail,238557.0,114.54457923416444,1.7285616655264444,1,0,0
TX_009063,1006,2026-08-23 08:06:13,124.95,45.21304426964761,-73.97461835785941,CA,retail,17304.0,62.97634848505811,13.101875551676445,0,0,0
TX_002548,1006,2026-08-23 21:22:32,44.74,45.2239116165609,-73.96345897695493,CA,travel,47779.0,1.4913816751028812,0.11237100044727541,0,0,0
TX_005849,1006,2026-08-24 04:34:09,90.23,45.0616985529958,-74.54307437004934,FR,grocery,25897.0,48.90700998274608,6.7986730485340345,0,0,0
TX_002336,1006,2026-08-25 00:10:42,68.53,45.59896852904972,-72.83156955887715,CA,grocery,70593.0,146.52005839204747,7.472018616737791,0,0,0
TX_003261,1006,2026-08-28 16:01:54,52.22,45.477327950957736,-75.12527445435009,US,retail,316272.0,179.14970454123494,2.0391907483066656,0,0,0
TX_008151,1007,2026-08-04 08:45:14,19.79,45.70552282777944,-72.6741525130218,US,grocery,999999.0,0.0,0.0,0,0,0
TX_004532,1007,2026-08-04 19:24:55,63.38,45.61103281129594,-74.32917184105365,US,travel,38381.0,129.0511411436686,12.104533704624865,0,0,0
TX_001196,1007,2026-08-05 04:55:08,252.74,45.77914896350393,-73.63484402052102,US,retail,34213.0,57.07435882160002,6.005544435090758,0,0,0
TX_005469,1007,2026-08-05 23:59:25,3.29,45.002505827687365,-73.80352347344356,US,grocery,68657.0,87.357467514543,4.580550898704499,0,0,0
TX_008892,1007,2026-08-07 15:21:21,28.32,45.80945951171273,-73.62846999206428,CA,grocery,141716.0,90.76380524193345,2.3056655484981263,0,0,0
TX_001702,1007,2026-08-10 23:58:27,13.49,45.791811624826195,-72.46540458161452,CA,retail,290226.0,90.18177977605659,1.1186261988719264,0,0,0
TX_009854,1007,2026-08-13 11:26:40,114.44,45.12793864885574,-73.93199021349375,US,crypto,214093.0,136.1319883182785,2.2890760461379056,0,1,0
TX_002416,1007,2026-08-14 03:19:26,59.32,45.7723155770054,-73.43612384038467,RU,retail,57166.0,81.42522254075863,5.127712296587675,1,0,0
TX_007446,1007,2026-08-14 09:28:46,22.92,45.35722724919213,-73.08655670674645,CA,retail,22160.0,53.58064606210117,8.704437085900912,0,0,0
TX_005414,1007,2026-08-14 11:52:19,24.08,45.51411267708043,-73.59385015541606,PA,travel,8613.0,43.25594961014315,18.079811749276132,1,0,0
TX_004804,1007,2026-08-14 16:34:24,58.61,45.35434641094317,-73.600646378955,CA,travel,16925.0,17.773111302210825,3.780395904753853,0,0,0
TX_001141,1007,2026-08-14 22:37:36,68.23,45.844740219299986,-73.6821215006885,CA,retail,21792.0,54.896479848439654,9.068801737077035,0,0,0
TX_008532,1007,2026-08-15 12:05:59,20.84,45.728904210176886,-74.1465380338091,CA,retail,48503.0,38.2448116350545,2.8386145575778037,0,0,0
TX_005472,1007,2026-08-19 09:52:25,24.65,45.32993711205881,-73.133910439708,US,grocery,337586.0,90.49877700368516,0.9650743727917229,0,0,0
TX_003528,1007,2026-08-20 07:09:51,80.4,45.42096359149083,-73.94077104490015,CA,grocery,76646.0,63.83101503011555,2.998090625843697,0,0,0
TX_003494,1007,2026-08-21 00:50:09,43.54,45.51732056148897,-73.12740544177171,US,grocery,63618.0,64.32476935357037,3.639994493270039,0,0,0
TX_007761,1007,2026-08-21 19:59:55,37.49,44.89731377054817,-73.98725591960262,US,grocery,68986.0,96.38661421756228,5.029887385603227,0,0,0
TX_008356,1007,2026-08-22 10:04:02,67.71,45.29739004714124,-74.09915526419513,KY,retail,50647.0,45.34522844136311,3.2231489009992145,1,0,0
TX_006521,1007,2026-08-23 18:35:39,71.12,44.947628538763354,-73.61951624624734,CA,grocery,117097.0,54.1173544106908,1.6637700016096644,0,0,0
TX_002658,1007,2026-08-25 06:41:51,3.29,45.28300455557412,-73.3521464740154,CA,casino,129972.0,42.78853183121111,1.1851684562241098,0,1,0
TX_002800,1007,2026-08-25 23:38:34,11.68,45.025187978263766,-73.02664600356334,CA,retail,61003.0,38.38388383834495,2.2651669888045145,0,0,0
TX_006796,1007,2026-08-26 12:11:51,10.3,45.86290400336913,-73.90901624543534,CA,retail,45197.0,115.82387112187166,9.225522402786423,0,0,0
TX_004391,1007,2026-08-26 23:07:07,37.28,45.87599564912528,-73.78841892930801,FR,grocery,39316.0,9.449987405437048,0.86529541813952,0,0,0
TX_000949,1007,2026-08-28 12:44:16,38.89,45.18013210398581,-73.49781790073511,CA,retail,135429.0,80.6197830547445,2.1430507424338967,0,0,0
TX_004116,1007,2026-08-28 18:40:57,102.26,45.493411387252024,-73.44448660538889,CA,grocery,21401.0,35.08359256283013,5.901636990149453,0,0,0
TX_009844,1007,2026-08-29 14:48:32,53.62,45.096400215239875,-73.95214827234827,CA,grocery,72455.0,59.37737004840755,2.9502247211961516,0,0,0
TX_004081,1007,2026-08-30 23:14:20,18.42,45.37629111619665,-73.12841261923559,CA,retail,116748.0,71.6154499892213,2.20830866448416,0,0,0
TX_008898,1008,2026-08-01 13:33:58,4.76,45.88038176560444,-74.25426396648275,CA,grocery,999999.0,0.0,0.0,0,0,0
TX_002181,1008,2026-08-01 16:24:32,102.65,45.172348647097806,-73.27810596483731,FR,grocery,10234.0,109.4561092086027,38.50322387638946,0,0,0
TX_009296,1008,2026-08-01 16:36:30,209.58,45.86503075105955,-72.77367628539794,US,retail,718.0,86.46956193823918,433.55212113880367,0,0,0
TX_000132,1008,2026-08-04 20:34:05,109.2,45.089280239637134,-74.16322388510939,US,travel,273455.0,138.4833508198155,1.8231155508267753,0,0,0
TX_002444,1008,2026-08-12 07:05:24,69.01,45.56034362061759,-73.2358270141713,CA,travel,642679.0,89.44407603398804,0.5010256655692141,0,0,0
TX_009776,1008,2026-08-12 22:49:13,15.81,45.650075900850965,-73.7338744985199,CA,retail,56629.0,40.00809697622416,2.5433814673472424,0,0,0
TX_008547,1008,2026-08-16 23:18:32,23.82,45.53232537357718,-73.44798210200585,CA,retail,347359.0,25.812797200953884,0.2675216992317285,0,0,0
TX_007840,1008,2026-08-20 03:00:08,10.16,47.071735558746894,-74.01134763652962,CA,travel,272496.0,176.55935379514682,2.3325614822328715,0,0,0
TX_001797,1008,2026-08-20 06:13:25,49.65,45.17361417620373,-73.83944448814839,CA,retail,11597.0,211.47672344500722,65.64768512563818,0,0,0
TX_005722,1008,2026-08-20 22:17:21,17.01,46.081249290930835,-73.4512949479201,US,retail,57836.0,105.34070676306317,6.556928977574995,0,0,0
TX_000829,1008,2026-08-25 14:44:57,78.39,45.48296128598652,-73.14780501551745,CA,casino,404856.0,70.56654100205223,0.6274812466837296,0,1,0
TX_008864,1008,2026-08-25 20:21:49,127.91,45.165148419075436,-73.93116888517216,CA,retail,20212.0,70.70793208213395,12.593932094581547,0,0,0
TX_002140,1008,2026-08-27 16:28:14,71.91,44.8894845488956,-73.20867826965798,FR,travel,158785.0,64.52509506132607,1.46292371584705,0,0,0
TX_000368,1008,2026-08-28 02:49:59,42.76,45.295175755582584,-73.57369933493554,CA,retail,37305.0,53.441813900772544,5.157231739519666,0,0,0
